Product ID,Store ID,Price,Competitor Prices,Elasticity Index,Sales Volume,Price_Ratio,Price_Strategy
9374,90,76.86,43.16,1.82,321,1.7808155699721966,Decrease
9501,25,26.23,55.87,2.1,90,0.46948272776087346,Maintain
9817,94,41.63,83.93,1.92,13,0.4960085785773859,Maintain
8651,66,14.21,78.5,0.59,365,0.18101910828025478,Increase
7564,74,56.06,41.55,1.12,400,1.3492178098676295,Maintain
7399,24,36.25,63.19,1.47,333,0.5736667194176294,Increase
8260,65,23.69,31.97,2.08,150,0.7410071942446044,Maintain
4365,37,83.33,58.14,0.84,323,1.4332645338837289,Maintain
3728,66,94.62,58.9,2.48,156,1.606451612903226,Decrease
6219,61,71.52,50.8,2.03,295,1.4078740157480314,Decrease
9408,33,92.66,72.7,0.77,47,1.2745529573590095,Maintain
8445,5,46.17,15.02,1.4,310,3.0739014647137153,Maintain
8030,56,17.3,8.79,2.28,425,1.9681456200227534,Decrease
5846,63,90.19,50.0,2.45,457,1.8037999999999998,Decrease
2608,90,99.48,67.06,2.13,262,1.4834476588130032,Decrease
5922,54,69.89,10.68,0.98,471,6.544007490636704,Maintain
8898,68,97.82,12.7,1.83,182,7.702362204724409,Decrease
7520,60,34.69,30.03,2.18,417,1.155178155178155,Decrease
6531,60,14.82,84.37,2.4,324,0.17565485362095531,Increase
8776,41,12.87,79.82,2.33,173,0.16123778501628666,Maintain
8338,18,36.13,94.33,1.19,295,0.3830170677409096,Increase
2274,73,84.15,36.02,2.18,263,2.336202109938923,Decrease
2526,41,10.27,57.41,1.81,408,0.1788886953492423,Increase
5341,32,59.91,43.53,2.28,230,1.3762922122674017,Decrease
6282,6,8.87,82.96,1.56,35,0.10691899710703953,Maintain
6962,79,66.32,79.22,2.28,460,0.8371623327442564,Increase
8841,55,59.56,85.73,1.51,353,0.6947392977954042,Increase
5930,89,65.18,45.79,1.3,146,1.4234549028172092,Maintain
5947,43,6.46,5.08,0.7,424,1.2716535433070866,Maintain
2032,31,60.45,99.3,2.4,250,0.608761329305136,Increase
7970,59,85.82,86.33,1.1,267,0.99409243600139,Maintain
8953,64,42.37,12.84,2.19,334,3.2998442367601246,Decrease
9377,27,53.36,51.99,2.33,441,1.0263512213887285,Maintain
9281,97,64.3,20.76,1.35,130,3.0973025048169553,Maintain
7984,11,60.71,53.18,0.86,18,1.1415945844302369,Maintain
9266,81,13.26,38.97,1.63,297,0.34026173979984603,Increase
6159,59,21.7,47.72,1.11,102,0.45473595976529757,Maintain
8189,38,47.48,80.55,0.75,209,0.5894475481067659,Maintain
8503,2,83.02,80.71,1.62,145,1.028620988725065,Maintain
4924,44,71.5,16.72,1.29,222,4.276315789473684,Maintain
6349,11,84.88,8.47,1.07,451,10.021251475796928,Maintain
2649,60,92.9,73.72,0.91,65,1.2601736299511668,Maintain
6599,95,25.62,32.73,0.91,78,0.7827681026581119,Increase
3093,63,16.67,84.66,1.7,271,0.19690526813134895,Increase
3426,19,51.46,16.5,0.88,94,3.1187878787878787,Maintain
3465,65,76.65,26.57,0.95,444,2.8848325178773053,Maintain
1837,13,52.26,47.28,1.35,482,1.1053299492385786,Maintain
3036,41,71.27,29.31,0.84,100,2.4315933128625042,Maintain
8975,72,98.88,58.38,2.09,19,1.6937307297019526,Decrease
9812,91,42.88,92.76,1.94,469,0.46226821905993964,Increase
1627,6,95.06,31.64,2.04,308,3.004424778761062,Decrease
3807,1,73.3,9.25,0.88,187,7.924324324324324,Maintain
5406,90,10.22,14.24,2.23,268,0.7176966292134832,Increase
2639,75,93.07,10.64,0.62,301,8.747180451127818,Maintain
2853,6,26.33,36.02,1.63,212,0.7309827873403664,Maintain
1548,52,22.14,21.06,2.25,222,1.0512820512820513,Decrease
3646,65,91.51,24.4,1.41,137,3.750409836065574,Maintain
5568,94,24.85,7.85,2.23,420,3.1656050955414017,Decrease
7549,81,67.6,71.08,1.67,467,0.9510410804727067,Maintain
9003,38,46.76,9.1,1.88,217,5.138461538461539,Decrease
1611,88,82.36,32.31,1.62,298,2.5490560198081087,Decrease
2629,49,92.25,95.95,0.88,453,0.9614382490880666,Maintain
7329,64,66.35,68.37,1.27,208,0.9704548778704108,Maintain
1484,45,68.06,33.53,0.69,183,2.0298240381747688,Increase
4115,81,93.8,96.0,2.22,441,0.9770833333333333,Maintain
6663,71,17.2,90.57,2.05,409,0.18990835817599647,Increase
2124,2,80.15,74.5,1.64,455,1.0758389261744967,Decrease
9373,25,84.97,30.81,0.83,79,2.7578708211619607,Maintain
9086,79,85.68,48.08,0.79,148,1.7820299500831949,Increase
7434,40,11.02,64.55,1.17,214,0.17072037180480248,Maintain
3553,39,48.69,32.72,1.33,321,1.488080684596577,Maintain
5333,67,89.68,9.87,2.23,149,9.086119554204663,Decrease
3395,1,72.63,24.57,2.02,267,2.9560439560439558,Decrease
6875,69,76.96,71.98,2.18,312,1.0691858849680465,Decrease
3005,30,76.24,48.44,0.72,137,1.573905862923204,Maintain
7464,3,83.72,27.06,0.65,367,3.0938654841093864,Increase
4536,91,99.88,14.32,2.1,138,6.9748603351955305,Decrease
2420,91,81.84,71.07,1.35,117,1.1515407344871256,Maintain
5965,96,62.99,64.92,1.83,104,0.9702711028958718,Maintain
3184,78,53.77,22.72,2.25,448,2.3666373239436624,Decrease
2616,52,51.13,12.35,0.99,450,4.140080971659919,Maintain
3794,40,94.98,52.92,1.13,254,1.7947845804988662,Maintain
9489,71,24.04,8.04,2.34,350,2.9900497512437814,Decrease
1266,32,28.03,99.82,2.33,469,0.28080544980965744,Increase
8562,82,64.92,75.29,1.18,116,0.8622659051666888,Maintain
1214,60,66.47,67.65,1.6,158,0.9825572801182556,Maintain
5520,38,32.89,61.66,1.04,52,0.5334090171910477,Maintain
3103,93,55.21,22.13,1.0,32,2.4948034342521463,Maintain
2142,12,60.14,63.2,2.23,415,0.9515822784810126,Maintain
8797,13,55.51,6.18,1.86,107,8.982200647249192,Decrease
8299,27,51.74,28.56,0.67,130,1.8116246498599442,Maintain
3653,5,9.26,47.24,0.97,153,0.19602032176121928,Maintain
3525,40,43.34,81.72,1.25,327,0.5303475281448851,Increase
5701,65,97.63,97.72,1.65,174,0.9990790012279983,Maintain
8930,77,92.6,23.49,1.33,59,3.942103022562793,Maintain
6127,76,98.16,9.2,1.39,138,10.669565217391305,Maintain
9729,25,51.74,56.07,2.37,244,0.9227751025503835,Maintain
6829,88,64.1,59.73,0.9,96,1.073162564875272,Maintain
3084,8,59.49,36.95,1.99,389,1.6100135317997293,Decrease
1691,98,22.91,31.47,1.58,452,0.7279949157928186,Increase
3774,7,93.75,58.48,2.03,2,1.6031121751025992,Decrease
8329,75,12.87,81.08,1.19,384,0.15873211642821905,Increase
5950,7,60.27,79.95,1.1,200,0.7538461538461538,Maintain
8772,11,8.86,11.91,2.2,334,0.7439126784214944,Increase
6091,8,12.73,26.2,0.58,130,0.4858778625954199,Maintain
4224,16,79.97,62.9,0.75,192,1.271383147853736,Maintain
2565,67,87.16,16.18,0.92,248,5.38689740420272,Maintain
6734,72,61.33,45.77,0.68,441,1.3399606729298665,Maintain
4964,37,31.6,74.8,1.19,254,0.42245989304812837,Increase
4486,70,15.4,8.86,2.08,387,1.7381489841986457,Decrease
3070,9,32.48,24.84,0.93,143,1.3075684380032204,Maintain
4568,65,19.21,73.13,2.22,192,0.2626828934773691,Maintain
3240,2,15.53,73.89,2.48,64,0.21017729056705914,Maintain
7244,53,45.16,15.95,2.22,336,2.831347962382445,Decrease
7961,44,62.38,99.71,1.42,35,0.6256142814161068,Maintain
2640,64,40.88,67.07,1.89,258,0.6095124496794395,Increase
6001,47,32.74,36.96,0.56,164,0.8858225108225108,Maintain
2120,22,80.5,79.86,0.64,68,1.00801402454295,Maintain
1429,92,96.61,90.0,2.28,442,1.0734444444444444,Decrease
6710,15,48.46,72.49,1.9,272,0.6685060008277004,Increase
2671,72,5.76,91.71,1.6,339,0.06280667320902845,Increase
9239,72,93.97,32.09,0.72,181,2.9283265814895603,Maintain
3303,41,76.37,12.85,0.79,151,5.943190661478599,Maintain
6730,70,13.46,72.88,0.64,242,0.18468715697036225,Maintain
6444,43,67.22,11.58,1.43,115,5.804835924006908,Maintain
1556,12,38.14,55.56,0.9,202,0.6864650827933765,Maintain
3756,14,98.38,99.78,2.32,53,0.9859691320905992,Maintain
7772,36,66.54,73.73,0.71,89,0.9024820290248203,Maintain
6290,37,29.25,24.1,1.19,102,1.2136929460580912,Maintain
2748,13,89.95,22.18,1.43,332,4.055455365193868,Maintain
8449,20,35.65,39.5,1.96,95,0.9025316455696202,Maintain
2277,81,47.62,17.81,1.94,109,2.673778775968557,Decrease
7014,30,16.57,69.92,0.7,476,0.23698512585812356,Increase
6767,4,47.64,75.08,2.13,203,0.6345231752797017,Maintain
6996,40,88.61,36.05,1.32,30,2.457975034674064,Maintain
8729,79,46.08,76.51,1.86,76,0.602274212521239,Maintain
8263,6,84.84,30.15,1.08,41,2.813930348258707,Maintain
9085,49,67.51,20.7,0.95,155,3.2613526570048315,Maintain
7086,32,40.99,57.33,0.51,39,0.7149834292691436,Maintain
8802,21,68.71,17.18,1.82,417,3.9994179278230497,Decrease
8406,49,36.57,13.69,1.69,307,2.6712929145361577,Decrease
2049,97,67.68,29.57,2.26,361,2.2888062225228274,Decrease
7794,73,51.73,59.96,2.24,13,0.8627418278852568,Maintain
6891,58,54.05,16.1,1.16,281,3.3571428571428568,Maintain
1033,64,60.24,88.74,2.48,284,0.6788370520622042,Increase
7342,55,67.12,88.22,0.66,484,0.7608252097030153,Increase
2422,55,72.72,5.04,2.41,192,14.428571428571429,Decrease
6044,88,78.59,89.9,1.7,234,0.8741935483870967,Maintain
3865,51,53.27,98.4,0.71,91,0.5413617886178862,Maintain
7166,56,33.19,25.71,1.59,426,1.290937378451964,Decrease
9017,65,25.83,79.27,1.81,181,0.3258483663428788,Maintain
9385,27,6.8,52.13,2.16,248,0.1304431229618262,Increase
2983,40,15.87,75.05,2.21,278,0.21145902731512325,Increase
3590,85,59.01,90.8,0.58,150,0.6498898678414097,Maintain
1740,86,19.58,16.49,1.47,369,1.1873862947240752,Maintain
5407,95,9.95,32.05,1.79,145,0.31045241809672386,Maintain
2850,69,65.97,97.18,2.09,317,0.6788433834122247,Increase
7126,40,7.3,75.11,2.47,107,0.09719078684595926,Maintain
3545,5,29.26,10.34,0.78,292,2.8297872340425534,Increase
9535,3,72.01,85.0,1.64,434,0.8471764705882353,Increase
1464,98,99.86,67.28,1.64,284,1.4842449464922711,Decrease
6956,65,81.16,26.36,0.55,443,3.078907435508346,Maintain
2658,86,35.25,38.26,1.16,129,0.921327757449033,Maintain
6907,23,84.39,97.79,0.95,423,0.862971673995296,Increase
8711,96,91.96,13.89,1.05,276,6.620590352771777,Maintain
8547,92,19.58,37.66,1.99,465,0.5199150292087095,Increase
8330,58,79.84,66.89,1.53,178,1.1936014351921065,Decrease
2349,74,60.02,71.21,1.16,332,0.8428591489959276,Increase
3454,51,79.28,44.3,1.27,318,1.7896162528216706,Maintain
6320,89,98.59,35.6,1.58,332,2.76938202247191,Decrease
1493,83,72.69,95.17,2.01,233,0.7637911106441105,Maintain
6211,97,11.39,9.15,1.73,74,1.2448087431693988,Decrease
1237,14,14.73,90.0,2.0,352,0.16366666666666668,Increase
6598,11,62.76,27.14,1.75,68,2.312453942520265,Decrease
2067,67,37.76,20.6,2.22,123,1.8330097087378638,Decrease
7699,77,7.43,46.14,2.34,46,0.16103164282618118,Maintain
8864,2,50.81,20.19,1.85,304,2.5165923724616146,Decrease
8598,48,93.07,80.93,0.55,321,1.1500061781786728,Maintain
3033,63,69.11,64.77,0.76,161,1.0670063300910917,Maintain
6140,14,68.56,23.63,2.1,93,2.901396529834956,Decrease
5660,89,26.69,92.71,0.71,171,0.2878869593355625,Maintain
3139,4,76.79,62.21,0.56,147,1.2343674650377754,Maintain
8520,49,64.27,64.51,1.52,29,0.9962796465664236,Maintain
4859,10,45.16,75.27,1.48,46,0.599973428988973,Maintain
5144,14,6.34,17.73,1.2,8,0.3575860124083474,Maintain
8920,57,66.26,43.08,0.51,132,1.5380687093779017,Maintain
3610,62,52.93,66.46,1.42,150,0.7964188985856154,Maintain
4310,38,34.31,33.6,1.46,289,1.0211309523809524,Maintain
3719,56,56.73,33.21,1.96,421,1.7082204155374885,Decrease
5274,3,65.13,96.74,0.78,465,0.6732478809179243,Increase
7083,72,93.9,37.83,2.18,484,2.4821570182394925,Decrease
8529,95,20.7,12.9,1.89,412,1.6046511627906976,Decrease
7769,80,12.04,83.55,1.44,29,0.14410532615200478,Maintain
7952,19,74.94,53.51,2.22,415,1.4004858904877593,Decrease
5006,90,21.67,89.64,2.11,408,0.2417447568049978,Increase
8172,68,74.57,51.89,0.94,65,1.4370784351512813,Maintain
7774,86,31.76,60.01,1.77,457,0.5292451258123646,Increase
3571,18,71.53,54.97,0.91,167,1.3012552301255231,Increase
1475,43,70.49,85.95,0.82,354,0.8201279813845258,Increase
6972,20,30.64,43.7,2.5,234,0.7011441647597254,Maintain
8982,13,10.07,95.16,2.19,100,0.10582177385456075,Maintain
5041,20,31.47,54.86,1.5,400,0.5736419978126139,Increase
8734,18,68.07,49.29,2.05,414,1.3810103469263542,Decrease
2691,17,54.04,11.82,1.75,270,4.571912013536378,Decrease
8629,92,28.46,92.5,0.68,55,0.30767567567567566,Maintain
3757,59,46.04,38.38,1.2,54,1.1995831162063573,Maintain
8160,34,76.15,74.94,1.35,375,1.0161462503336003,Maintain
5235,58,55.99,16.44,0.87,409,3.4057177615571774,Maintain
5885,7,74.63,6.35,1.51,413,11.752755905511812,Decrease
1381,93,62.27,55.86,2.43,11,1.114751163623344,Decrease
7417,76,87.37,44.82,1.85,462,1.9493529674252568,Decrease
3839,7,79.04,55.51,1.97,499,1.4238875878220143,Decrease
4332,39,17.62,35.54,1.25,410,0.4957794034890265,Increase
6068,34,70.54,98.68,1.52,316,0.7148358329955412,Increase
5263,6,33.67,6.74,0.53,222,4.9955489614243325,Maintain
5869,91,10.66,68.1,2.45,72,0.15653450807635833,Maintain
5154,99,15.07,11.29,1.51,165,1.3348095659875998,Decrease
9856,59,32.59,62.4,1.26,329,0.5222756410256411,Increase
3759,92,59.16,95.85,1.13,313,0.6172143974960876,Increase
2761,78,69.52,80.96,0.77,67,0.8586956521739131,Maintain
9106,87,98.38,36.94,1.58,27,2.663237682728749,Decrease
3948,65,20.07,91.0,1.18,489,0.22054945054945055,Increase
6017,44,24.4,38.34,2.28,466,0.6364110589462701,Increase
8115,89,70.9,13.75,1.82,444,5.156363636363637,Decrease
9872,69,73.27,19.68,1.66,220,3.723069105691057,Decrease
9039,41,57.44,76.7,1.65,373,0.7488917861799217,Increase
6568,81,91.13,32.02,2.3,180,2.846033728919425,Decrease
5490,79,35.24,40.8,1.33,327,0.8637254901960786,Increase
1859,16,25.56,76.91,0.6,368,0.3323364972045248,Increase
6225,72,10.16,12.5,0.97,144,0.8128,Maintain
3420,72,62.01,23.39,2.44,129,2.6511329628046174,Decrease
6983,47,41.52,50.39,1.64,32,0.82397301051796,Maintain
9191,13,67.55,32.54,2.28,214,2.075906576521205,Decrease
7967,69,45.22,26.89,1.01,196,1.6816660468575677,Maintain
9294,18,98.69,24.93,1.19,272,3.958684316085038,Maintain
9720,45,93.4,42.34,2.15,315,2.205951818611242,Decrease
8143,44,48.6,60.42,1.73,97,0.8043694141012909,Maintain
7564,21,17.31,89.15,1.43,281,0.19416713404374647,Increase
4959,58,13.28,48.78,0.6,140,0.27224272242722425,Maintain
4440,59,51.28,50.75,1.11,128,1.0104433497536947,Maintain
1666,87,36.8,66.15,1.87,346,0.5563114134542705,Increase
6653,89,48.01,29.7,1.08,299,1.6164983164983164,Maintain
3225,85,67.22,36.5,0.82,436,1.8416438356164384,Maintain
2909,30,39.85,34.06,2.04,290,1.169994128009395,Decrease
2478,21,25.94,74.64,1.46,166,0.347534833869239,Maintain
8497,73,62.75,99.11,0.64,336,0.6331349006154777,Increase
9093,71,59.46,92.88,1.8,256,0.6401808785529716,Increase
5459,50,25.29,66.98,1.75,426,0.37757539564048964,Increase
9262,42,78.61,34.77,2.25,301,2.260857060684498,Decrease
6297,97,51.21,86.12,0.71,142,0.5946353924756154,Maintain
6499,16,39.65,44.06,1.79,356,0.8999092147072173,Increase
4715,80,45.1,94.69,1.6,386,0.47629105502164965,Increase
6746,51,18.41,49.15,1.37,210,0.37456765005086473,Maintain
7795,73,58.04,68.03,1.85,6,0.8531530207261502,Maintain
3473,94,7.77,61.19,1.88,59,0.12698153293021736,Maintain
1877,6,68.3,24.33,1.4,206,2.8072338676531032,Maintain
4548,3,17.56,34.29,0.56,491,0.5121026538349372,Increase
1858,91,27.28,94.65,0.51,410,0.2882197569994717,Increase
5397,45,65.74,81.04,1.35,418,0.8112043435340571,Increase
4922,75,77.29,22.18,0.66,112,3.484670874661858,Maintain
3471,31,68.76,5.9,2.04,115,11.654237288135594,Decrease
7107,50,23.19,63.47,2.22,246,0.3653694658893966,Maintain
6435,70,28.58,22.86,1.82,409,1.2502187226596675,Decrease
3638,81,5.77,8.2,1.6,480,0.7036585365853658,Increase
1076,99,21.08,25.62,0.51,174,0.8227946916471506,Maintain
1451,57,23.73,44.3,2.47,82,0.535665914221219,Maintain
2322,43,36.62,51.61,1.49,182,0.7095524123231931,Maintain
7044,93,96.96,68.19,1.57,25,1.4219093708754948,Decrease
7316,19,99.06,69.7,1.3,199,1.4212338593974174,Maintain
5187,39,77.14,53.07,1.18,125,1.453551912568306,Maintain
1073,63,96.57,87.5,1.78,69,1.1036571428571427,Decrease
1447,21,52.67,86.18,2.42,28,0.6111626827570201,Maintain
1170,11,56.53,26.18,0.95,119,2.1592818945760124,Maintain
2183,33,70.73,30.01,2.47,378,2.356881039653449,Decrease
4314,74,72.84,95.73,1.38,184,0.7608900031338138,Maintain
9583,65,10.18,59.65,2.27,498,0.17066219614417436,Increase
6645,67,75.89,35.54,1.25,123,2.1353404614518854,Maintain
8345,59,49.45,56.58,2.49,176,0.8739837398373984,Maintain
1595,72,34.68,54.95,1.92,80,0.6311191992720655,Maintain
6135,50,40.45,47.83,1.85,6,0.8457035333472717,Maintain
3058,98,26.42,47.17,1.72,60,0.5601017595929616,Maintain
2635,36,14.26,22.64,1.5,14,0.6298586572438162,Maintain
1136,20,63.78,94.92,2.01,385,0.6719342604298356,Increase
6236,51,65.18,8.64,0.57,475,7.543981481481482,Maintain
9222,16,32.83,13.64,1.85,202,2.406891495601173,Decrease
2493,36,97.52,36.04,2.01,358,2.7058823529411766,Decrease
2473,97,7.98,7.55,2.31,120,1.056953642384106,Decrease
7323,44,5.59,47.05,0.62,183,0.11880977683315622,Maintain
7037,7,24.78,37.67,1.32,299,0.6578178922219272,Increase
1475,17,35.18,25.58,1.23,289,1.3752931978107898,Maintain
5306,36,28.58,52.75,1.82,122,0.5418009478672986,Maintain
2784,79,38.24,90.13,1.92,400,0.42427604571174976,Increase
1148,32,68.65,99.09,1.69,450,0.6928045211423959,Increase
8845,8,85.01,53.28,1.65,4,1.595533033033033,Decrease
7683,5,63.11,43.58,0.75,469,1.448141349242772,Maintain
7161,66,56.97,20.96,1.37,404,2.718034351145038,Maintain
2480,40,11.94,81.67,2.27,282,0.14619811436267907,Increase
5452,53,40.4,57.59,0.69,31,0.7015106789373154,Maintain
4701,7,10.35,44.78,0.55,128,0.23112996873604286,Maintain
3004,50,42.36,13.34,0.56,480,3.1754122938530736,Maintain
8852,60,56.81,53.19,1.1,31,1.0680579056213575,Maintain
6997,71,18.3,58.83,0.56,336,0.311065782763896,Increase
7279,43,98.75,93.58,2.27,126,1.0552468476170123,Decrease
3916,59,53.68,80.58,1.79,33,0.6661702655745843,Maintain
3310,75,51.45,88.55,2.31,315,0.5810276679841898,Increase
7719,30,47.5,63.13,1.29,418,0.752415650245525,Increase
3596,37,22.26,7.86,1.48,295,2.83206106870229,Maintain
1303,7,75.68,91.27,1.45,115,0.8291881231510903,Maintain
7834,37,89.63,57.83,0.5,408,1.5498876015908698,Maintain
6474,21,81.74,32.73,2.39,246,2.4974029941949283,Decrease
9404,77,16.63,80.58,0.53,325,0.20637875403325887,Increase
7291,46,22.05,27.31,2.32,493,0.807396558037349,Increase
3361,28,22.99,66.41,2.0,272,0.34618280379460925,Increase
8680,40,44.34,63.47,2.28,79,0.6985977627225461,Maintain
2815,35,59.8,16.38,1.64,109,3.6507936507936507,Decrease
4753,99,29.02,66.03,0.58,269,0.43949719824322275,Increase
5687,92,25.38,19.47,1.46,413,1.3035439137134053,Maintain
5322,43,41.53,54.05,1.49,497,0.7683626271970398,Increase
7503,2,13.73,44.12,1.42,314,0.31119673617407073,Increase
5083,26,30.76,90.32,1.74,411,0.3405668733392383,Increase
2864,28,94.55,66.68,1.56,31,1.4179664067186561,Decrease
1036,68,19.35,61.97,2.19,158,0.31224786186864617,Maintain
6752,31,73.89,48.04,1.25,365,1.5380932556203164,Maintain
1979,86,90.14,48.11,1.04,137,1.8736229474121804,Maintain
4673,99,48.34,83.82,2.26,380,0.5767120019088524,Increase
7777,17,62.99,70.32,2.14,450,0.8957622298065985,Increase
8237,19,86.38,55.26,1.3,343,1.5631559898660876,Maintain
8484,27,56.89,10.04,1.72,457,5.666334661354583,Decrease
5398,13,97.27,23.62,1.93,17,4.118120237087214,Decrease
4256,32,8.18,43.06,1.98,217,0.18996748722712492,Maintain
3298,92,56.61,87.19,2.1,75,0.6492717054708109,Maintain
6619,61,82.51,67.55,2.15,351,1.2214655810510735,Decrease
3890,90,91.45,18.24,1.68,438,5.013706140350878,Decrease
3939,99,93.21,67.89,2.22,142,1.3729562527618204,Decrease
4374,73,61.29,53.65,1.72,292,1.1424044734389562,Decrease
4760,71,18.37,50.85,1.82,309,0.36125860373647983,Increase
3233,28,71.16,64.58,0.93,367,1.101889129761536,Maintain
4628,95,54.24,28.17,0.54,21,1.9254526091586794,Maintain
1087,55,59.03,42.6,2.41,54,1.3856807511737088,Decrease
8273,92,24.58,29.14,1.89,103,0.8435140700068633,Maintain
4578,98,86.67,46.6,0.74,31,1.859871244635193,Maintain
6851,75,95.81,57.96,1.91,79,1.6530365769496205,Decrease
7401,25,24.14,36.54,1.32,11,0.6606458675424193,Maintain
5999,74,99.87,43.7,1.94,45,2.285354691075515,Decrease
3646,96,54.9,30.97,1.23,124,1.7726832418469487,Maintain
5202,99,35.42,11.04,0.83,324,3.208333333333334,Maintain
4539,29,53.45,14.41,0.76,17,3.7092297015961138,Maintain
2420,18,24.77,6.91,1.94,60,3.5846599131693195,Decrease
1716,7,32.02,16.6,1.83,61,1.9289156626506023,Decrease
7431,44,47.52,88.33,2.25,305,0.5379825653798257,Increase
2493,45,31.89,92.66,0.74,117,0.34416145046406216,Maintain
6091,79,25.72,43.34,0.96,179,0.5934471619750807,Maintain
4410,26,82.72,28.94,1.63,360,2.858327574291638,Decrease
5442,62,88.77,25.07,0.66,239,3.540885520542481,Maintain
1914,1,95.55,32.78,1.56,163,2.914887126296522,Decrease
8901,53,70.52,6.19,1.46,157,11.392568659127624,Maintain
6371,31,40.27,27.85,1.65,251,1.4459605026929983,Decrease
2684,59,11.26,24.56,0.85,312,0.45846905537459287,Increase
2743,68,60.78,20.51,0.64,398,2.963432471964895,Maintain
4565,78,18.38,86.07,0.74,86,0.21354711281515046,Maintain
2513,62,89.21,48.45,0.77,56,1.8412796697626417,Maintain
7583,43,28.35,47.8,1.92,473,0.5930962343096235,Increase
9579,91,70.47,16.57,2.41,91,4.252866626433313,Decrease
7517,29,16.67,54.99,2.46,76,0.3031460265502819,Maintain
3123,92,21.93,52.2,2.41,414,0.4201149425287356,Increase
1695,73,32.95,18.95,0.9,486,1.7387862796833775,Maintain
2737,9,12.54,46.67,0.97,383,0.268695093207628,Increase
7213,47,86.5,53.72,1.0,481,1.6102010424422935,Maintain
3171,39,22.13,78.1,1.27,65,0.28335467349551857,Maintain
3550,50,55.22,84.88,1.88,144,0.6505655042412818,Maintain
8460,73,15.01,46.88,1.17,223,0.320179180887372,Maintain
3985,94,94.62,36.1,0.91,218,2.6210526315789475,Maintain
4801,20,23.95,89.53,1.62,199,0.26750809784429797,Maintain
8432,28,39.26,34.45,1.82,12,1.1396226415094337,Decrease
2444,95,46.94,61.53,0.73,305,0.7628798959856979,Increase
4059,9,41.15,51.72,2.47,348,0.795630317092034,Increase
4413,26,43.42,97.52,1.98,28,0.4452420016406891,Maintain
2965,77,12.03,83.39,1.26,357,0.14426190190670343,Increase
8329,94,76.88,41.59,2.31,491,1.8485212791536425,Decrease
4708,68,24.68,51.8,2.35,448,0.47644787644787645,Increase
4201,78,6.38,84.15,2.0,498,0.07581699346405228,Increase
9832,16,46.93,73.48,0.98,435,0.6386771910724006,Increase
6991,5,44.34,39.39,1.71,491,1.1256664127951257,Decrease
3329,30,17.15,30.83,2.45,265,0.5562763542004541,Increase
9005,30,17.55,39.74,0.88,69,0.441620533467539,Maintain
7694,17,52.57,65.83,0.81,79,0.798572079598967,Maintain
1530,79,38.25,5.34,2.28,356,7.162921348314607,Decrease
7414,40,61.68,56.73,1.07,28,1.0872554204124802,Maintain
2477,76,61.79,89.1,1.05,173,0.6934904601571269,Maintain
5449,68,63.7,21.07,2.01,490,3.0232558139534884,Decrease
8935,5,89.83,31.58,2.0,316,2.844521849271691,Decrease
7512,89,70.73,40.42,2.22,173,1.7498762988619496,Decrease
2022,50,48.17,58.42,1.38,28,0.8245463882232112,Maintain
3701,14,38.3,10.84,2.31,321,3.533210332103321,Decrease
7001,24,54.61,67.51,0.58,133,0.8089171974522292,Maintain
6765,10,89.73,73.83,2.27,271,1.2153596099146688,Decrease
6588,36,96.67,22.97,1.64,80,4.208532868959512,Decrease
9340,7,90.55,46.62,0.55,219,1.9422994422994424,Maintain
2413,93,80.1,54.98,1.07,446,1.456893415787559,Maintain
6889,77,35.38,22.63,1.59,431,1.5634114007954045,Decrease
5967,31,44.81,72.1,2.28,390,0.6214979195561721,Increase
3108,31,25.93,47.32,2.41,373,0.547971259509721,Increase
5990,80,41.58,87.55,2.32,131,0.47492861222158766,Maintain
5502,5,16.88,75.53,1.46,35,0.2234873560174765,Maintain
6026,17,83.98,14.12,2.15,420,5.947592067988669,Decrease
3767,88,80.63,98.28,1.01,119,0.8204110704110703,Maintain
9495,71,97.39,30.41,0.69,395,3.2025649457415324,Maintain
2780,39,14.95,86.84,1.51,410,0.1721556886227545,Increase
7776,25,59.43,74.42,2.18,125,0.7985756517065304,Maintain
3974,53,84.8,83.86,0.6,352,1.0112091581206772,Maintain
3140,13,57.08,53.73,2.43,317,1.0623487809417458,Decrease
8081,31,13.8,33.63,1.49,467,0.4103479036574487,Increase
7469,86,22.06,68.4,2.16,207,0.32251461988304087,Maintain
2067,69,21.87,8.35,2.32,283,2.6191616766467067,Decrease
4539,26,96.09,53.43,1.99,185,1.7984278495227402,Decrease
4508,36,32.84,53.88,1.72,211,0.6095025983667409,Maintain
3771,61,60.64,55.73,1.33,135,1.0881033554638435,Maintain
4299,48,80.45,50.22,2.39,79,1.601951413779371,Decrease
4066,85,25.16,29.19,0.97,137,0.8619390202124014,Maintain
3544,44,37.04,8.33,1.39,192,4.446578631452581,Maintain
8299,80,14.32,81.19,1.37,454,0.1763764010346102,Increase
3479,36,50.79,13.78,1.94,309,3.68577648766328,Decrease
1334,71,33.38,70.7,1.92,12,0.47213578500707215,Maintain
3960,68,63.3,72.91,1.07,58,0.8681936634206556,Maintain
3085,7,68.15,54.91,2.04,133,1.2411218357311966,Decrease
9967,22,95.23,22.88,2.47,325,4.16215034965035,Decrease
8439,96,69.78,39.05,0.98,402,1.786939820742638,Maintain
5166,94,14.38,80.14,2.26,424,0.17943598702271027,Increase
3309,84,7.87,16.84,1.36,388,0.4673396674584323,Increase
